area_fips,own_code,industry_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages
26027,5,10,2006,766,7502,227476694
26029,5,10,2006,880,8630,280594157
26031,5,10,2006,919,6601,166691292
26033,5,10,2006,836,6773,168015828
26035,5,10,2006,566,5651,146267001
26037,5,10,2006,1182,12955,425070374
26039,5,10,2006,324,3262,90597903
26041,5,10,2006,1108,12591,378110252
26043,5,10,2006,933,11636,364993126
26045,5,10,2006,1730,25805,916428381
26047,5,10,2006,1514,15079,453447859
26049,5,10,2006,8088,121832,4763882374
26051,5,10,2006,439,3755,103216792
26053,5,10,2006,464,4073,96657810
26055,5,10,2006,3385,41220,1371027400
26057,5,10,2006,765,11052,319575847
26059,5,10,2006,854,11373,391370583
26061,5,10,2006,898,9043,221135353
26063,5,10,2006,963,10407,304734474
26065,5,10,2006,6599,117307,4445179453
26067,5,10,2006,941,11662,356616804
26069,5,10,2006,681,6282,160126633
26071,5,10,2006,401,2873,75540020
26073,5,10,2006,1366,19491,524855306
26075,5,10,2006,2977,47217,1685583582
26077,5,10,2006,5450,102116,3772891665
26079,5,10,2006,347,2983,105839415
26081,5,10,2006,14360,312698,11966518905
26083,5,10,2006,74,421,7901389
26085,5,10,2006,171,1115,27429472
26087,5,10,2006,1679,16562,486645665
26089,5,10,2006,686,4162,103055970
26091,5,10,2006,1955,25012,828811498
26093,5,10,2006,3944,42626,1582257351
26095,5,10,2006,167,943,18856427
26097,5,10,2006,505,3345,78962586
26099,5,10,2006,18007,284196,12421503429
26101,5,10,2006,604,4876,134570835
26103,5,10,2006,1637,22422,687279987
26105,5,10,2006,783,8424,244711684
26107,5,10,2006,726,8199,202200686
26109,5,10,2006,496,5647,159006062
26111,5,10,2006,1757,30907,1508552462
26113,5,10,2006,273,2302,61183620
26115,5,10,2006,2401,36481,1511309938
26117,5,10,2006,1073,13178,402854360
26119,5,10,2006,251,1935,47462716
26121,5,10,2006,3195,55297,1822919789
26123,5,10,2006,800,8582,258067536
26125,5,10,2006,40037,643074,32611067016
26127,5,10,2006,651,6212,142667991
26129,5,10,2006,567,5206,116539430
26131,5,10,2006,231,1549,44178942
26133,5,10,2006,425,5455,233072783
26135,5,10,2006,224,1884,45779750
26137,5,10,2006,801,9672,278825040
26139,5,10,2006,5746,98965,3625503346
26141,5,10,2006,383,2530,67091696
26143,5,10,2006,636,4688,112125316
26145,5,10,2006,4317,75971,2834747667
26147,5,10,2006,3147,42249,1413722875
26149,5,10,2006,1200,18081,643571324
26151,5,10,2006,924,9629,254570816
26153,5,10,2006,251,1782,53202047
26155,5,10,2006,1227,13286,381734009
26157,5,10,2006,915,9104,253415825
26159,5,10,2006,1405,17700,558752226
26161,5,10,2006,7999,128336,6042371524
26163,5,10,2006,33058,657826,31622453431
26165,5,10,2006,814,12836,392188114
27001,5,10,2006,452,3429,83214244
27003,5,10,2006,7758,100798,4081872495
27005,5,10,2006,993,10440,267613063
27007,5,10,2006,1137,13119,343031618
27009,5,10,2006,915,15058,482141952
27011,5,10,2006,189,1321,29435202
27013,5,10,2006,1934,31894,1002719182
27015,5,10,2006,779,12560,371894285
27017,5,10,2006,725,8674,267071317
27019,5,10,2006,2248,29031,1191349421
27021,5,10,2006,840,5809,114500636
27023,5,10,2006,433,4815,133565665
27025,5,10,2006,1144,11742,371741442
27027,5,10,2006,1193,13529,334316460
27029,5,10,2006,207,1577,39410902
27031,5,10,2006,250,1762,37265500
27033,5,10,2006,349,4233,108502971
27035,5,10,2006,2086,24498,686807564
27037,5,10,2006,10271,155693,6403997057
27039,5,10,2006,455,4384,152716647
27041,5,10,2006,1318,14505,412090661
27043,5,10,2006,447,4250,172095511
27045,5,10,2006,596,5123,124396525
27047,5,10,2006,865,11333,313829559
27049,5,10,2006,1317,16908,556476196
27051,5,10,2006,228,1468,34862335
27053,5,10,2006,41513,752659,40148094864
27055,5,10,2006,398,3947,94106054
27057,5,10,2006,599,5326,144858980
27059,5,10,2006,809,8987,262820176
27061,5,10,2006,1187,12689,387369219
27063,5,10,2006,300,4202,109798469
27065,5,10,2006,298,2692,70142819
27067,5,10,2006,1305,18321,507198300
27069,5,10,2006,155,1140,26720357
27071,5,10,2006,437,4299,146588733
27073,5,10,2006,211,1761,43961288
27075,5,10,2006,307,3370,107530004
27077,5,10,2006,162,1281,32849863
27079,5,10,2006,677,6597,189158371
27081,5,10,2006,195,1400,31643391
27083,5,10,2006,831,12275,375933716
27085,5,10,2006,995,15916,555654079
27087,5,10,2006,110,636,16130067
27089,5,10,2006,248,1679,43626818
27091,5,10,2006,690,7972,228277042
27093,5,10,2006,599,5633,162921126
27095,5,10,2006,648,6156,145648909
27097,5,10,2006,858,9249,239483678
27099,5,10,2006,916,13691,454301851
27101,5,10,2006,286,2169,49912512
27103,5,10,2006,657,12131,345196787
27105,5,10,2006,597,8698,231193834
27107,5,10,2006,218,1350,36623873
27109,5,10,2006,3486,82529,3692273761
27111,5,10,2006,1738,18106,466361685
27113,5,10,2006,405,7179,224283949
27115,5,10,2006,602,4648,98700606
27117,5,10,2006,326,3326,77495220
27119,5,10,2006,900,9893,246659696
27121,5,10,2006,336,3193,82065160
27123,5,10,2006,14553,279333,12824575066
27125,5,10,2006,104,830,21198615
27127,5,10,2006,538,4342,118735641
27129,5,10,2006,582,4634,131395654
27131,5,10,2006,1428,18733,603187134
27133,5,10,2006,269,2446,63397563
27135,5,10,2006,433,8229,268842119
27137,5,10,2006,5465,78840,2643973438
27139,5,10,2006,2984,33320,1276274409
27141,5,10,2006,1861,19895,656638573
27143,5,10,2006,375,3244,87240622
27145,5,10,2006,4319,68869,2186718253
27147,5,10,2006,1009,18640,664449434
27149,5,10,2006,339,3813,110418428
27151,5,10,2006,298,2952,81294304
27153,5,10,2006,495,4862,128014606
27155,5,10,2006,122,840,18478186
27157,5,10,2006,602,5961,166530084
27159,5,10,2006,407,4543,125149681
27161,5,10,2006,491,6795,191259314
27163,5,10,2006,5415,64340,2416693651
27165,5,10,2006,307,3615,92015485
27167,5,10,2006,178,1662,41734130
27169,5,10,2006,1238,21810,643166363
27171,5,10,2006,2955,31345,959921760
27173,5,10,2006,334,2784,79887534
28001,5,10,2006,919,9979,280265086
28003,5,10,2006,788,10572,293557412
28005,5,10,2006,178,1738,46599702
28007,5,10,2006,373,4078,95194407
28009,5,10,2006,73,947,26910785
28011,5,10,2006,779,9712,260921842
28013,5,10,2006,284,2693,62868308
28015,5,10,2006,109,788,18421256
28017,5,10,2006,352,5418,140300653
28019,5,10,2006,140,1439,43922904
28021,5,10,2006,139,1851,97945869
28023,5,10,2006,234,2120,54158173
28025,5,10,2006,362,5837,177146963
28027,5,10,2006,627,7191,200037843
28029,5,10,2006,422,5939,146844648
28031,5,10,2006,322,3709,92961469
28033,5,10,2006,2291,37796,1088371435
28035,5,10,2006,1938,26697,813039087
28037,5,10,2006,112,1168,32747830
28039,5,10,2006,324,3022,73496727
28041,5,10,2006,133,980,23915437
28043,5,10,2006,573,8825,249062790
28045,5,10,2006,677,8198,317720587
28047,5,10,2006,4188,61757,1944110771
28049,5,10,2006,6151,93303,3424363056
28051,5,10,2006,290,3081,74108051
28053,5,10,2006,236,2654,52301903
28055,5,10,2006,31,165,3333755
28057,5,10,2006,333,4570,121397974
28059,5,10,2006,2258,39234,1473425896
28061,5,10,2006,233,3273,95446263
28063,5,10,2006,60,492,11690052
28065,5,10,2006,164,1271,33710623
28067,5,10,2006,1373,23378,715026561
28069,5,10,2006,119,1096,23243722
28071,5,10,2006,1001,12409,338952771
28073,5,10,2006,1092,14494,357492815
28075,5,10,2006,1962,30080,882248548
28077,5,10,2006,194,1898,79379357
28079,5,10,2006,290,4426,103705847
28081,5,10,2006,2368,45268,1452678513
28083,5,10,2006,820,11748,305671982
28085,5,10,2006,757,10397,317476728
28087,5,10,2006,1515,21228,646858126
28089,5,10,2006,2557,38481,1294533105
28091,5,10,2006,560,6237,159723506
28093,5,10,2006,369,4809,128045127
28095,5,10,2006,641,9041,280054568
28097,5,10,2006,222,1826,38034485
28099,5,10,2006,507,7016,206714374
28101,5,10,2006,329,4512,116519249
28103,5,10,2006,201,2196,52800738
28105,5,10,2006,782,10562,228947609
28107,5,10,2006,618,8808,235034084
28109,5,10,2006,802,7200,191980127
28111,5,10,2006,149,1780,68696921
28113,5,10,2006,997,12114,285217798
28115,5,10,2006,420,10895,297963774
28117,5,10,2006,447,6276,156523049
28119,5,10,2006,145,1264,28750843
28121,5,10,2006,3193,45683,1513646589
28123,5,10,2006,515,11017,272485837
28125,5,10,2006,149,924,18489608
28127,5,10,2006,406,5775,124905480
28129,5,10,2006,175,2613,79064922
28131,5,10,2006,277,3128,85813585
28133,5,10,2006,514,6820,146256719
28135,5,10,2006,213,1903,42123934
28137,5,10,2006,358,4055,105337837
28139,5,10,2006,354,6092,166452530
28141,5,10,2006,356,5097,130556914
28143,5,10,2006,282,14788,404049202
28145,5,10,2006,432,7329,189403993
28147,5,10,2006,216,2164,53186643
28149,5,10,2006,1162,19202,582880603
28151,5,10,2006,1361,14844,375066125
28153,5,10,2006,389,4291,116491289
28155,5,10,2006,170,1677,41211163
28157,5,10,2006,139,1295,30480093
28159,5,10,2006,368,4638,147282681
28161,5,10,2006,179,1967,59304447
28163,5,10,2006,425,3868,102988917
29001,5,10,2006,694,8921,207489154
29003,5,10,2006,288,1698,38690201
29005,5,10,2006,235,1367,29216643
29007,5,10,2006,598,6957,199197526
29009,5,10,2006,878,13932,390801865
29011,5,10,2006,308,3835,93280954
29013,5,10,2006,400,2578,58600566
29015,5,10,2006,413,2798,54889031
29017,5,10,2006,240,1355,28842007
29019,5,10,2006,4304,56852,1653312028
29021,5,10,2006,2481,39290,1254755400
29023,5,10,2006,1274,16351,404429961
29025,5,10,2006,182,934,22248180
29027,5,10,2006,750,9941,324020919
29029,5,10,2006,1675,16500,414646032
29031,5,10,2006,2333,35659,1085690368
29033,5,10,2006,252,2123,49341533
29035,5,10,2006,194,1035,17358548
29037,5,10,2006,1891,18227,502488275
29039,5,10,2006,349,2363,46355403
29041,5,10,2006,242,1372,31574264
29043,5,10,2006,1510,12477,301205800
29045,5,10,2006,135,979,19050115
29047,5,10,2006,4828,74596,2949226140
29049,5,10,2006,412,3593,88686613
29051,5,10,2006,2208,32265,1039547294
29053,5,10,2006,452,4718,123132776
29055,5,10,2006,590,5494,142235904
29057,5,10,2006,143,1339,30206559
29059,5,10,2006,286,2477,47267851
29061,5,10,2006,184,1422,29893810
29063,5,10,2006,222,1518,32905470
29065,5,10,2006,400,2996,76287279
29067,5,10,2006,214,1763,40984337
29069,5,10,2006,824,8291,193979221
29071,5,10,2006,2602,32940,998993018
29073,5,10,2006,458,4845,109073741
29075,5,10,2006,196,1601,34521263
29077,5,10,2006,7829,135211,4263567983
29079,5,10,2006,224,2387,60975215
29081,5,10,2006,224,2099,39732609
29083,5,10,2006,609,6019,157269923
29085,5,10,2006,165,702,12181497
29087,5,10,2006,142,941,22017090
29089,5,10,2006,204,1921,39353998
29091,5,10,2006,1104,13635,336263976
29093,5,10,2006,376,2883,97961537
29095,5,10,2006,17998,306031,13088813512
29097,5,10,2006,3277,52183,1541171516
29099,5,10,2006,3878,37321,1061285932
29101,5,10,2006,961,10240,254624813
29103,5,10,2006,119,796,16361608
29105,5,10,2006,820,12778,326469571
29107,5,10,2006,774,6876,161007453
29109,5,10,2006,742,6822,164832330
29111,5,10,2006,196,1993,46772154
29113,5,10,2006,898,8739,251178369
29115,5,10,2006,362,3629,91024122
29117,5,10,2006,410,4877,122807882
29119,5,10,2006,362,5748,136640090
29121,5,10,2006,384,3216,73886624
29123,5,10,2006,277,2472,54875657
29125,5,10,2006,159,1072,25316119
29127,5,10,2006,871,11314,320009146
29129,5,10,2006,83,1533,43806537
29131,5,10,2006,632,6151,150740750
29133,5,10,2006,367,2786,65155434
29135,5,10,2006,328,2758,63049343
29137,5,10,2006,195,1683,34259626
29139,5,10,2006,318,2607,61620875
29141,5,10,2006,511,3310,68424351
29143,5,10,2006,419,6435,215472631
29145,5,10,2006,1083,16091,519151565
29147,5,10,2006,502,6571,177859546
29149,5,10,2006,251,1633,32135173
29151,5,10,2006,266,2783,69926196
29153,5,10,2006,183,1140,19965535
29155,5,10,2006,428,4144,97931415
29157,5,10,2006,486,7947,219535251
29159,5,10,2006,1013,15598,419379490
29161,5,10,2006,1132,12944,331375755
29163,5,10,2006,426,4276,111196708
29165,5,10,2006,2161,33618,1170663409
29167,5,10,2006,596,6026,136553708
29169,5,10,2006,749,7483,164608438
29171,5,10,2006,113,642,12221997
29173,5,10,2006,202,2430,72657035
29175,5,10,2006,637,8259,221575619
29177,5,10,2006,364,2905,68808882
29179,5,10,2006,273,1185,32303819
29181,5,10,2006,303,2202,39212102
29183,5,10,2006,7602,107312,3879841763
29185,5,10,2006,219,1472,29976134
29186,5,10,2006,399,4928,153114554
29187,5,10,2006,1327,16226,384750743
29189,5,10,2006,32848,567314,26005055686
29195,5,10,2006,519,7148,185940398
29197,5,10,2006,92,367,6794711
29199,5,10,2006,136,606,11766417
29201,5,10,2006,1156,12513,318561875
29203,5,10,2006,173,1293,23133984
29205,5,10,2006,178,1262,28630691
29207,5,10,2006,767,9477,230778793
29209,5,10,2006,754,5858,132394619
29211,5,10,2006,153,1856,53726540
29213,5,10,2006,1803,24470,572682846
29215,5,10,2006,487,3896,85477126
29217,5,10,2006,589,5496,144072560
29219,5,10,2006,591,5667,160244929
29221,5,10,2006,575,3036,64785761
29223,5,10,2006,344,1876,35590590
29225,5,10,2006,602,5417,131760138
29227,5,10,2006,58,217,3867743
29229,5,10,2006,395,3479,75683805
29510,5,10,2006,7627,185794,8900681509
30011,5,10,2006,33,148,2747071
30013,5,10,2006,2560,29135,820973248
30015,5,10,2006,172,754,14802024
30017,5,10,2006,432,3883,90762243
30019,5,10,2006,63,426,11416188
30021,5,10,2006,308,2617,67128087
30023,5,10,2006,245,2129,45179615
30025,5,10,2006,140,1037,40325123
30027,5,10,2006,422,3240,82584750
30029,5,10,2006,4164,35169,1026998207
30031,5,10,2006,4819,37150,1103043436
30033,5,10,2006,36,181,2658804
30035,5,10,2006,258,2262,54403584
30037,5,10,2006,14,91,1876837
30039,5,10,2006,102,513,10259134
30041,5,10,2006,517,4616,112388973
30043,5,10,2006,265,1592,47771787
30045,5,10,2006,55,209,3780472
30047,5,10,2006,880,5956,143985343
30049,5,10,2006,2143,22734,666261124
30051,5,10,2006,75,415,11062565
30053,5,10,2006,629,4191,97505060
30055,5,10,2006,59,363,9516484
30057,5,10,2006,430,3026,84965191
30059,5,10,2006,86,455,9512308
30061,5,10,2006,136,906,17435750
30063,5,10,2006,4184,45807,1335616650
30065,5,10,2006,141,760,19004302
30067,5,10,2006,806,5160,122629464
30069,5,10,2006,10,0,0
30071,5,10,2006,158,879,20065748
30073,5,10,2006,182,1488,38522935
30075,5,10,2006,75,250,4050568
30077,5,10,2006,163,1161,28474721
30079,5,10,2006,39,136,3124037
30081,5,10,2006,1457,9237,228037538
30083,5,10,2006,441,3823,120152339
30085,5,10,2006,207,1638,34124070
30087,5,10,2006,201,2727,114760930
30089,5,10,2006,401,2556,56437627
30091,5,10,2006,137,878,17399476
30093,5,10,2006,1154,12957,393745312
30095,5,10,2006,272,2798,119565288
30097,5,10,2006,183,1309,53941718
30099,5,10,2006,213,1312,33596425
30101,5,10,2006,201,1361,36237225
30103,5,10,2006,30,126,2665879
30105,5,10,2006,267,1975,46171386
30107,5,10,2006,69,398,7421235
30109,5,10,2006,27,146,3155070
30111,5,10,2006,5342,65651,2144064990
31001,5,10,2006,945,12515,347364996
31003,5,10,2006,229,1433,31864377
31005,5,10,2006,15,56,898275
31007,5,10,2006,11,67,1861426
31009,5,10,2006,19,86,1907602
31011,5,10,2006,206,1439,30677379
31013,5,10,2006,347,3062,75743270
31015,5,10,2006,65,304,5846191
31017,5,10,2006,133,902,17685839
31019,5,10,2006,1390,22008,625465483
31021,5,10,2006,206,1167,26535344
31023,5,10,2006,175,1730,43530342
31025,5,10,2006,529,3709,92391335
31027,5,10,2006,270,1830,41557189
31029,5,10,2006,152,1140,27214543
31031,5,10,2006,248,1717,32463198
31033,5,10,2006,324,5025,168465412
31035,5,10,2006,173,1632,44634071
31037,5,10,2006,258,4066,115027448
31039,5,10,2006,380,2944,75698102
31041,5,10,2006,345,2875,70833895
31043,5,10,2006,472,9863,314353246
31045,5,10,2006,271,2267,43912536
31047,5,10,2006,713,9231,240230221
31049,5,10,2006,53,343,6435454
31051,5,10,2006,93,1285,32326467
31053,5,10,2006,1019,13739,365593134
31055,5,10,2006,15162,275472,10963411577
31057,5,10,2006,65,313,7781047
31059,5,10,2006,223,1530,39457565
31061,5,10,2006,83,450,9397831
31063,5,10,2006,65,520,11755849
31065,5,10,2006,190,1148,28103399
31067,5,10,2006,641,7717,183319690
31069,5,10,2006,47,244,4790586
31071,5,10,2006,84,584,10080593
31073,5,10,2006,54,219,5171966
31075,5,10,2006,39,160,3463237
31077,5,10,2006,78,371,7909797
31079,5,10,2006,1786,28020,789858364
31081,5,10,2006,275,2458,67510559
31083,5,10,2006,94,575,12078771
31085,5,10,2006,15,61,1399455
31087,5,10,2006,56,441,11558694
31089,5,10,2006,406,3301,76597608
31091,5,10,2006,33,276,5586256
31093,5,10,2006,144,746,14881769
31095,5,10,2006,243,2554,65814388
31097,5,10,2006,130,1274,32182992
31099,5,10,2006,186,1557,37215036
31101,5,10,2006,357,2892,65330848
31103,5,10,2006,19,65,1127896
31105,5,10,2006,137,1050,26270180
31107,5,10,2006,262,1600,30068351
31109,5,10,2006,7634,122563,3978185771
31111,5,10,2006,991,11570,286634963
31113,5,10,2006,26,93,2014536
31115,5,10,2006,10,38,1084657
31117,5,10,2006,9,22,206267
31119,5,10,2006,1240,17857,495328800
31121,5,10,2006,211,1467,36183671
31123,5,10,2006,131,944,23333635
31125,5,10,2006,96,528,12147973
31127,5,10,2006,193,1890,54099589
31129,5,10,2006,167,1091,22016042
31131,5,10,2006,457,5204,130886109
31133,5,10,2006,71,475,11282013
31135,5,10,2006,109,586,15184531
31137,5,10,2006,352,3749,106540982
31139,5,10,2006,197,1436,32838546
31141,5,10,2006,1001,15614,457376074
31143,5,10,2006,144,951,23972054
31145,5,10,2006,410,3992,96873403
31147,5,10,2006,257,1945,40630172
31149,5,10,2006,53,276,5522605
31151,5,10,2006,286,5255,169204541
31153,5,10,2006,2623,48573,1630238829
31155,5,10,2006,460,3398,85901318
31157,5,10,2006,1156,13744,374878757
31159,5,10,2006,413,4915,135202495
31161,5,10,2006,192,1116,20070059
31163,5,10,2006,74,441,8085832
31165,5,10,2006,16,50,818587
31167,5,10,2006,92,996,51864553
31169,5,10,2006,183,1654,40690182
31171,5,10,2006,21,161,3523088
31173,5,10,2006,118,1319,39286634
31175,5,10,2006,171,1074,20775896
31177,5,10,2006,541,6373,233233885
31179,5,10,2006,255,3288,73736855
31181,5,10,2006,87,852,19172685
31183,5,10,2006,23,188,4627053
31185,5,10,2006,503,8017,242480478
32001,5,10,2006,628,6903,222810380
32003,5,10,2006,45541,820983,32175549427
32005,5,10,2006,1850,19599,668715345
32007,5,10,2006,1218,16804,586226830
32009,5,10,2006,22,0,0
32011,5,10,2006,50,4117,302456181
32013,5,10,2006,441,6425,268054209
32015,5,10,2006,116,1547,70504458
32017,5,10,2006,97,699,21581829
32019,5,10,2006,981,10737,346516784
32021,5,10,2006,83,1080,36591111
32023,5,10,2006,868,10957,450631852
32027,5,10,2006,111,1099,40363045
32029,5,10,2006,149,1949,70398069
32031,5,10,2006,13799,190834,7300451798
32033,5,10,2006,236,2431,83189219
32510,5,10,2006,2201,21483,766103744
33001,5,10,2006,2043,23042,784828015
33003,5,10,2006,1999,17505,517176728
33005,5,10,2006,2092,29150,1123959835
33007,5,10,2006,937,10993,326600839
33009,5,10,2006,3107,45530,1943703039
33011,5,10,2006,12153,175121,8232575314
33013,5,10,2006,4521,57819,2224337655
33015,5,10,2006,10568,123588,5473241092
33017,5,10,2006,2830,35068,1286802533
33019,5,10,2006,1119,11303,382668611
34001,5,10,2006,6603,126571,4483870773
34003,5,10,2006,33665,401012,21631516329
34005,5,10,2006,11034,171865,7607415711
34007,5,10,2006,13145,176255,7460355310
34009,5,10,2006,4184,33323,949062872
34011,5,10,2006,3443,47907,1662774024
34013,5,10,2006,20854,283490,15261084877
34015,5,10,2006,6157,86543,3279668798
34017,5,10,2006,13764,195388,11790415605
34019,5,10,2006,4064,40053,2208312436
34021,5,10,2006,10634,163845,8805642782
34023,5,10,2006,20622,341637,18569527751
34025,5,10,2006,20074,215180,9484178359
34027,5,10,2006,17651,258280,16438627885
34029,5,10,2006,11609,122924,4198581111
34031,5,10,2006,12326,147272,6455543511
34033,5,10,2006,1438,18663,827266633
34035,5,10,2006,9888,156369,11011588749
34037,5,10,2006,4677,34166,1239609165
34039,5,10,2006,14701,197023,10774970837
34041,5,10,2006,3179,31505,1272450350
35001,5,10,2006,16741,269363,9670505142
35003,5,10,2006,79,277,5006397
35005,5,10,2006,1496,17675,463019384
35006,5,10,2006,319,4366,106802661
35007,5,10,2006,498,3663,84594614
35009,5,10,2006,1083,13150,324381344
35011,5,10,2006,53,294,6785348
35013,5,10,2006,3704,48535,1250647022
35015,5,10,2006,1222,17539,639998818
35017,5,10,2006,678,6800,179463162
35019,5,10,2006,97,1033,23348811
35021,5,10,2006,18,0,0
35023,5,10,2006,115,1038,24052629
35025,5,10,2006,1518,23288,884712094
35027,5,10,2006,807,5387,125813743
35028,5,10,2006,457,12850,765500873
35029,5,10,2006,485,6161,131338020
35031,5,10,2006,937,14051,354695656
35033,5,10,2006,83,508,12221842
35035,5,10,2006,1051,11162,270621289
35037,5,10,2006,244,1985,40037877
35039,5,10,2006,637,7212,171972366
35041,5,10,2006,392,4784,105023873
35043,5,10,2006,1569,22554,893462499
35045,5,10,2006,2636,38911,1442082739
35047,5,10,2006,493,4829,104514630
35049,5,10,2006,5184,45208,1550206640
35051,5,10,2006,242,2075,42437288
35053,5,10,2006,255,2970,78709870
35055,5,10,2006,1252,9022,220488624
35057,5,10,2006,224,2357,59212501
35059,5,10,2006,122,981,21437968
35061,5,10,2006,989,10973,255352716
36001,5,10,2006,9472,162165,6704492430
36003,5,10,2006,841,9623,278692686
36005,5,10,2006,15598,199291,7777913649
36007,5,10,2006,4307,74153,2460294804
36009,5,10,2006,1726,21553,622633387
36011,5,10,2006,1686,20614,615909249
36013,5,10,2006,3174,44601,1263745900
36015,5,10,2006,1943,31449,1015278754
36017,5,10,2006,981,11700,384950828
36019,5,10,2006,1942,26540,815253525
36021,5,10,2006,1862,16705,524984628
36023,5,10,2006,1071,13334,389552490
36025,5,10,2006,1081,12791,437801316
36027,5,10,2006,7942,95659,4050134660
36029,5,10,2006,22676,378174,13596923938
36031,5,10,2006,1208,10495,294311572
36033,5,10,2006,1087,10212,273279085
36035,5,10,2006,1179,13732,404494828
36037,5,10,2006,1387,17485,502611452
36039,5,10,2006,1218,10107,283556945
36041,5,10,2006,215,1096,20879939
36043,5,10,2006,1140,12358,333006726
36045,5,10,2006,2554,30296,879289756
36047,5,10,2006,43317,425994,15277821944
36049,5,10,2006,535,4455,120521578
36051,5,10,2006,1305,13185,362336898
36053,5,10,2006,1499,16981,500567267
36055,5,10,2006,17295,331533,13715216334
36057,5,10,2006,1194,16493,479132533
36059,5,10,2006,51021,516661,23746044241
36061,5,10,2006,114996,1850035,187519342351
36063,5,10,2006,4522,58611,1987223570
36065,5,10,2006,5061,82782,2578916914
36067,5,10,2006,12307,208309,8120796917
36069,5,10,2006,2823,41225,1360869154
36071,5,10,2006,9414,101865,3404204334
36073,5,10,2006,692,8717,224195536
36075,5,10,2006,2179,24519,828462488
36077,5,10,2006,1473,19679,611741249
36079,5,10,2006,3026,20774,818848504
36081,5,10,2006,41301,450286,18419564472
36083,5,10,2006,3018,39332,1465323962
36085,5,10,2006,8326,84111,3052589040
36087,5,10,2006,9344,92077,4038602602
36089,5,10,2006,2087,26373,807420265
36091,5,10,2006,5038,62980,2187745759
36093,5,10,2006,3343,53430,2307187276
36095,5,10,2006,615,6222,173385611
36097,5,10,2006,332,3525,94219228
36099,5,10,2006,681,8321,244673736
36101,5,10,2006,1916,28361,1499384508
36103,5,10,2006,48269,510081,22585923627
36105,5,10,2006,2072,19349,549313519
36107,5,10,2006,786,11791,534650296
36109,5,10,2006,2245,43224,1662605671
36111,5,10,2006,4893,48076,1467362887
36113,5,10,2006,2375,32521,1023152285
36115,5,10,2006,1098,10145,322363902
36117,5,10,2006,1919,21022,683150723
36119,5,10,2006,35514,349228,20452051570
36121,5,10,2006,815,10240,286203789
36123,5,10,2006,554,5249,131969289
37001,5,10,2006,3279,51789,1703445758
37003,5,10,2006,565,8474,219819833
37005,5,10,2006,293,3110,69013413
37007,5,10,2006,459,5411,148808487
37009,5,10,2006,598,6901,176499083
37011,5,10,2006,561,5774,135661868
37013,5,10,2006,1151,14381,404067759
37015,5,10,2006,337,5778,142756404
37017,5,10,2006,564,10921,272031197
37019,5,10,2006,2364,23236,674934773
37021,5,10,2006,7198,96599,3099671977
37023,5,10,2006,1472,26034,768882902
37025,5,10,2006,3800,51520,1818556036
37027,5,10,2006,1391,23880,685283986
37029,5,10,2006,193,1840,62606443
37031,5,10,2006,2068,18768,437678137
37033,5,10,2006,242,1781,40674334
37035,5,10,2006,4294,78325,2572414619
37037,5,10,2006,1217,14889,429126114
37039,5,10,2006,733,7536,182189038
37041,5,10,2006,401,4824,129534189
37043,5,10,2006,259,1614,39011830
37045,5,10,2006,1965,27447,857207461
37047,5,10,2006,1104,13288,374671750
37049,5,10,2006,2237,28733,858684208
37051,5,10,2006,5648,83803,2386588975
37053,5,10,2006,598,4363,103317035
37055,5,10,2006,1994,16995,427117300
37057,5,10,2006,2938,38071,1102386145
37059,5,10,2006,789,9452,262238080
37061,5,10,2006,1027,16622,423382806
37063,5,10,2006,6360,158816,8878200078
37065,5,10,2006,931,17349,533656836
37067,5,10,2006,8552,163293,6476142920
37069,5,10,2006,940,9161,299664691
37071,5,10,2006,3903,60667,1955731211
37073,5,10,2006,136,1002,22885803
37075,5,10,2006,182,2088,51136259
37077,5,10,2006,815,11707,379654826
37079,5,10,2006,279,2219,49262072
37081,5,10,2006,13760,246303,9200653591
37083,5,10,2006,1054,13215,336738732
37085,5,10,2006,1567,18764,505958947
37087,5,10,2006,1422,13073,371648624
37089,5,10,2006,2604,30838,958632153
37091,5,10,2006,531,7686,215563201
37093,5,10,2006,358,5586,128582009
37095,5,10,2006,168,1201,24029903
37097,5,10,2006,4151,56006,1963912842
37099,5,10,2006,1001,10413,274883426
37101,5,10,2006,2960,35164,1137421273
37103,5,10,2006,175,1221,32977157
37105,5,10,2006,1376,24705,861126817
37107,5,10,2006,1369,21745,595390654
37109,5,10,2006,1507,17396,507511758
37111,5,10,2006,701,13606,375223355
37113,5,10,2006,1215,9885,270140179
37115,5,10,2006,338,3125,80440939
37117,5,10,2006,533,7317,219278324
37119,5,10,2006,28551,483072,25200991061
37121,5,10,2006,406,4610,121248063
37123,5,10,2006,539,8557,239174280
37125,5,10,2006,2289,27168,832549349
37127,5,10,2006,2284,35134,1101652562
37129,5,10,2006,6875,83076,2775072036
37131,5,10,2006,337,4616,116296995
37133,5,10,2006,2634,30327,681180275
37135,5,10,2006,3406,31335,1045284322
37137,5,10,2006,256,2224,49928159
37139,5,10,2006,948,11306,298666228
37141,5,10,2006,947,8215,204288882
37143,5,10,2006,211,1360,30949572
37145,5,10,2006,732,9499,297883144
37147,5,10,2006,3482,49505,1411779907
37149,5,10,2006,479,4121,107372047
37151,5,10,2006,2596,42347,1239871971
37153,5,10,2006,875,11795,297884720
37155,5,10,2006,1853,31749,806229868
